,Model,Task,Dice,Accuracy,F1,Precision,Recall,Specificity
23,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
24,cirrus_svdna_no_Histmatching,Background,0.843368649482727,0.9991340637207031,0.9995668530464172,1.0,0.9991340637207031,0.0
25,cirrus_svdna_no_Histmatching,IRF,1.0,0.9995298385620117,0.0,0.0,0.0,0.9995298385620117
26,cirrus_svdna_no_Histmatching,SRD,1.0,1.0,0.0,0.0,0.0,1.0
27,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
28,cirrus_svdna_no_Histmatching,Background,0.8432444930076599,0.999272346496582,0.9996360540390015,1.0,0.999272346496582,0.0
29,cirrus_svdna_no_Histmatching,IRF,1.0,0.9997892379760742,0.0,0.0,0.0,0.9997892379760742
30,cirrus_svdna_no_Histmatching,SRD,1.0,1.0,0.0,0.0,0.0,1.0
31,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
32,cirrus_svdna_no_Histmatching,Background,0.8436729907989502,0.9992122650146484,0.9996059536933899,1.0,0.9992122650146484,0.0
33,cirrus_svdna_no_Histmatching,IRF,1.0,0.9999837875366211,0.0,0.0,0.0,0.9999837875366211
34,cirrus_svdna_no_Histmatching,SRD,1.0,1.0,0.0,0.0,0.0,1.0
35,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
36,cirrus_svdna_no_Histmatching,Background,0.844303548336029,1.0,1.0,1.0,1.0,0.0
37,cirrus_svdna_no_Histmatching,IRF,1.0,1.0,0.0,0.0,0.0,1.0
