,Model,Task,Accuracy,F1,Precision,Recall,Specificity
1151,Topcon-Cirrus,PED,1.0,0.0,0.0,0.0,1.0
1152,Topcon-Cirrus,Background,0.9999725818634033,0.9999862909317017,1.0,0.9999725818634033,0.0
1153,Topcon-Cirrus,IRF,0.9999833106994629,0.0,0.0,0.0,0.9999833106994629
1154,Topcon-Cirrus,SRD,1.0,0.0,0.0,0.0,1.0
1155,Topcon-Cirrus,PED,1.0,0.0,0.0,0.0,1.0
1156,Topcon-Cirrus,Background,0.9764478206634521,0.9880836009979248,1.0,0.9764478206634521,0.0
1157,Topcon-Cirrus,IRF,1.0,0.0,0.0,0.0,1.0
1158,Topcon-Cirrus,SRD,1.0,0.0,0.0,0.0,1.0
1159,Topcon-Cirrus,PED,1.0,0.0,0.0,0.0,1.0
1160,Topcon-Cirrus,Background,0.9923579692840576,0.9961574673652649,0.999123215675354,0.9932093024253845,0.6714131236076355
1161,Topcon-Cirrus,IRF,0.9989547729492188,0.7747405171394348,0.9011474847793579,0.6794340014457703,0.99980229139328
1162,Topcon-Cirrus,SRD,1.0,0.0,0.0,0.0,1.0
1163,Topcon-Cirrus,PED,1.0,0.0,0.0,0.0,1.0
1164,Topcon-Cirrus,Background,0.9838042259216309,0.9915762543678284,0.9954243302345276,0.9877578020095825,0.874698281288147
1165,Topcon-Cirrus,IRF,0.9942467212677002,0.9051749110221863,0.9280367493629456,0.8834123611450195,0.9978023767471313
1166,Topcon-Cirrus,SRD,0.9990904331207275,0.8757450580596924,0.9331575036048889,0.8249877095222473,0.9997695088386536
1167,Topcon-Cirrus,PED,1.0,0.0,0.0,0.0,1.0
1168,Topcon-Cirrus,Background,0.9832723140716553,0.9913895130157471,0.9928505420684814,0.9899327158927917,0.7452215552330017
1169,Topcon-Cirrus,IRF,0.995579719543457,0.8891307711601257,0.9345552325248718,0.8479173183441162,0.9987322688102722
1170,Topcon-Cirrus,SRD,0.9961905479431152,0.5765846967697144,0.9666785001754761,0.410807341337204,0.9999099969863892
1171,Topcon-Cirrus,PED,1.0,0.0,0.0,0.0,1.0
1172,Topcon-Cirrus,Background,0.9844002723693848,0.9921377301216125,0.9999692440032959,0.9844279289245605,0.8211267590522766
1173,Topcon-Cirrus,IRF,0.9999706745147705,0.9064638614654541,0.9851239919662476,0.8394365906715393,0.9999978542327881
1174,Topcon-Cirrus,SRD,0.999398946762085,0.0,0.0,0.0,0.999398946762085
1175,Topcon-Cirrus,PED,1.0,0.0,0.0,0.0,1.0
